Longitude,Latitude,nu4_5,Observed Count,Smoothed Rate
61.0,27.4,0.0315,0,0.024908
61.0,27.6,0.0212,0,0.01187
61.0,27.8,0.0138,0,0.007537
61.2,20.6,0.0133,0,0.027772
61.2,20.8,0.0166,0,0.034441
61.2,21.0,0.0177,0,0.037321
61.2,21.2,0.0164,0,0.035386
61.2,21.4,0.0135,0,0.029308
61.2,21.6,0.0101,0,0.021184
61.2,21.8,0.0069,0,0.013343
61.2,22.0,0.0043,0,0.007283
61.2,22.2,0.0023,0,0.003406
61.2,22.4,0.0011,0,0.001343
61.2,22.6,0.0004,0,0.000441
61.2,22.8,0.0001,0,0.000118
61.2,23.6,0.0001,0,0.000125
61.2,23.8,0.0003,0,0.000578
61.2,24.0,0.0011,0,0.002112
61.2,24.2,0.0032,0,0.006159
61.2,24.4,0.0075,0,0.014539
61.2,24.6,0.0144,0,0.027974
61.2,24.8,0.023,0,0.04456
61.2,25.0,0.0316,1,0.060206
61.2,25.2,0.0396,0,0.072649
61.2,25.4,0.0491,1,0.086118
61.2,25.6,0.0646,0,0.111631
61.2,25.8,0.0897,0,0.158673
61.2,26.0,0.1218,0,0.221883
61.2,26.2,0.1491,1,0.275898
61.2,26.4,0.1572,0,0.289916
61.2,26.6,0.1401,0,0.25265
61.2,26.8,0.1062,0,0.18227
61.2,27.0,0.0711,0,0.11027
61.2,27.2,0.0455,0,0.058018
61.2,27.4,0.0298,0,0.02858
61.2,27.6,0.0199,0,0.014668
61.2,27.8,0.0129,0,0.009206
61.4,20.2,0.0085,0,0.019367
61.4,20.4,0.0154,0,0.032459
61.4,20.6,0.0232,0,0.046481
61.4,20.8,0.0294,0,0.057811
61.4,21.0,0.0318,0,0.063064
61.4,21.2,0.0299,0,0.060505
61.4,21.4,0.0251,0,0.051045
61.4,21.6,0.0192,0,0.037829
61.4,21.8,0.0134,0,0.024544
61.4,22.0,0.0085,0,0.013823
61.4,22.2,0.0047,0,0.006674
61.4,22.4,0.0022,0,0.002722
61.4,22.6,0.0008,0,0.000932
61.4,22.8,0.0003,0,0.000267
61.4,23.0,0.0001,0,6.5e-05
61.4,23.6,0.0001,0,0.000144
61.4,23.8,0.0003,0,0.000645
61.4,24.0,0.0011,0,0.002277
61.4,24.2,0.003,0,0.006488
61.4,24.4,0.0071,0,0.014982
61.4,24.6,0.0135,0,0.028319
61.4,24.8,0.0216,0,0.04437
61.4,25.0,0.0296,0,0.058809
61.4,25.2,0.0365,0,0.068808
61.4,25.4,0.0435,0,0.077396
61.4,25.6,0.0542,0,0.093847
61.4,25.8,0.072,0,0.126869
61.4,26.0,0.0954,0,0.173675
61.4,26.2,0.116,0,0.215627
61.4,26.4,0.1227,0,0.229026
61.4,26.6,0.111,0,0.204209
61.4,26.8,0.0868,0,0.153453
61.4,27.0,0.0612,0,0.099685
61.4,27.2,0.0416,0,0.059022
61.4,27.4,0.0286,0,0.034234
61.4,27.6,0.0194,0,0.02045
61.4,27.8,0.0124,0,0.013208
61.6,20.0,0.0054,0,0.013189
61.6,20.2,0.0119,0,0.026374
61.6,20.4,0.0218,0,0.044221
61.6,20.6,0.0331,0,0.063427
61.6,20.8,0.0424,0,0.079226
61.6,21.0,0.0466,0,0.087162
61.6,21.2,0.0447,0,0.084872
61.6,21.4,0.0383,0,0.073217
61.6,21.6,0.03,0,0.055882
61.6,21.8,0.0216,0,0.03754
61.6,22.0,0.014,0,0.021963
61.6,22.2,0.0079,0,0.011049
61.6,22.4,0.0037,0,0.004734
61.6,22.6,0.0015,0,0.001734
61.6,22.8,0.0005,0,0.000553
61.6,23.0,0.0001,0,0.000161
61.6,23.6,0.0001,0,0.000181
61.6,23.8,0.0003,0,0.000782
61.6,24.0,0.0011,0,0.002602
61.6,24.2,0.0031,0,0.007054
61.6,24.4,0.007,0,0.015627
61.6,24.6,0.0133,0,0.028493
61.6,24.8,0.0211,0,0.043219
61.6,25.0,0.0287,0,0.055316
61.6,25.2,0.0343,0,0.061676
61.6,25.4,0.0382,0,0.064245
61.6,25.6,0.0429,0,0.070394
61.6,25.8,0.0518,0,0.087699
61.6,26.0,0.0651,0,0.115963
61.6,26.2,0.078,0,0.144014
61.6,26.4,0.0836,0,0.156456
61.6,26.6,0.0785,0,0.145761
61.6,26.8,0.0657,0,0.117791
61.6,27.0,0.0512,0,0.085738
61.6,27.2,0.0389,0,0.059431
61.6,27.4,0.0291,0,0.040877
61.6,27.6,0.0205,0,0.027633
61.6,27.8,0.0131,0,0.018193
61.6,28.0,0.0083,0,0.013622
61.8,19.8,0.0022,0,0.006019
61.8,20.0,0.0061,0,0.014622
61.8,20.2,0.0136,0,0.029248
61.8,20.4,0.0251,0,0.049085
61.8,20.6,0.0386,1,0.070587
61.8,20.8,0.0502,0,0.088669
61.8,21.0,0.0559,1,0.098632
61.8,21.2,0.0547,1,0.097849
61.8,21.4,0.0481,0,0.086779
61.8,21.6,0.0388,0,0.068703
61.8,21.8,0.0289,0,0.048232
61.8,22.0,0.0194,0,0.02971
61.8,22.2,0.0113,0,0.015905
61.8,22.4,0.0056,0,0.007392
61.8,22.6,0.0024,0,0.003036
61.8,22.8,0.0008,0,0.001143
61.8,23.0,0.0003,0,0.000415
61.8,23.2,0.0001,0,0.000159
61.8,23.6,0.0001,0,0.000278
61.8,23.8,0.0005,0,0.001084
61.8,24.0,0.0015,0,0.003441
61.8,24.2,0.004,0,0.008884
61.8,24.4,0.0087,0,0.018821
61.8,24.6,0.0159,0,0.032916
61.8,24.8,0.0247,0,0.047887
61.8,25.0,0.0329,0,0.058575
61.8,25.2,0.0377,0,0.061233
61.8,25.4,0.0382,0,0.057234
61.8,25.6,0.0366,0,0.053116
61.8,25.8,0.0367,0,0.056119
61.8,26.0,0.0406,0,0.068273
61.8,26.2,0.0467,0,0.084246
61.8,26.4,0.0512,0,0.095213
61.8,26.6,0.0517,0,0.095492
61.8,26.8,0.0485,1,0.086029
61.8,27.0,0.0434,0,0.072187
61.8,27.2,0.0373,0,0.058484
61.8,27.4,0.0302,0,0.045833
61.8,27.6,0.0221,0,0.033466
61.8,27.8,0.0141,0,0.022199
61.8,28.0,0.0083,0,0.014773
62.0,19.8,0.002,0,0.00543
62.0,20.0,0.0056,0,0.013196
62.0,20.2,0.0127,0,0.026412
62.0,20.4,0.0236,0,0.044394
62.0,20.6,0.0368,0,0.064075
62.0,20.8,0.0485,0,0.081104
62.0,21.0,0.055,0,0.091534
62.0,21.2,0.055,0,0.093048
62.0,21.4,0.0499,0,0.085601
62.0,21.6,0.042,1,0.071209
62.0,21.8,0.0328,0,0.05323
62.0,22.0,0.0232,0,0.035438
62.0,22.2,0.0144,0,0.020918
62.0,22.4,0.0077,0,0.011026
62.0,22.6,0.0036,0,0.005323
62.0,22.8,0.0014,0,0.002436
62.0,23.0,0.0005,0,0.00108
62.0,23.2,0.0002,0,0.000469
62.0,23.4,0.0001,0,0.000245
62.0,23.6,0.0002,0,0.000457
62.0,23.8,0.0008,0,0.001584
62.0,24.0,0.0025,0,0.004909
62.0,24.2,0.0062,0,0.012434
62.0,24.4,0.0129,0,0.025801
62.0,24.6,0.0227,0,0.044181
62.0,24.8,0.0341,0,0.062826
62.0,25.0,0.0438,0,0.074566
62.0,25.2,0.048,0,0.07428
62.0,25.4,0.045,0,0.063229
62.0,25.6,0.0372,0,0.048785
62.0,25.8,0.0295,0,0.039362
62.0,26.0,0.0258,0,0.038892
62.0,26.2,0.0265,0,0.045468
62.0,26.4,0.0297,0,0.053974
62.0,26.6,0.0332,0,0.059864
62.0,26.8,0.0358,0,0.061372
62.0,27.0,0.0365,0,0.059098
62.0,27.2,0.0346,0,0.054051
62.0,27.4,0.0296,1,0.04606
62.0,27.6,0.0222,0,0.035117
62.0,27.8,0.0142,0,0.023358
62.0,28.0,0.008,0,0.014335
62.0,28.2,0.0048,0,0.010567
62.2,19.6,0.0004,0,0.001333
62.2,19.8,0.0015,0,0.003985
62.2,20.0,0.0042,0,0.009694
62.2,20.2,0.0096,0,0.019424
62.2,20.4,0.0182,0,0.032727
62.2,20.6,0.0287,0,0.047467
62.2,20.8,0.0384,0,0.06071
62.2,21.0,0.0445,0,0.069898
62.2,21.2,0.0458,0,0.073551
62.2,21.4,0.0434,0,0.071366
62.2,21.6,0.0388,0,0.063952
62.2,21.8,0.0327,0,0.052609
62.2,22.0,0.0252,0,0.03936
62.2,22.2,0.0173,0,0.026659
62.2,22.4,0.0103,0,0.016466
62.2,22.6,0.0054,0,0.009463
62.2,22.8,0.0026,0,0.005156
62.2,23.0,0.0012,0,0.002644
62.2,23.2,0.0005,0,0.001249
62.2,23.4,0.0003,0,0.000596
62.2,23.6,0.0004,0,0.000723
62.2,23.8,0.0013,0,0.002191
62.2,24.0,0.0039,0,0.006738
62.2,24.2,0.0095,0,0.017118
62.2,24.4,0.0194,0,0.03567
62.2,24.6,0.0332,0,0.061258
62.2,24.8,0.0483,0,0.087101
62.2,25.0,0.0598,0,0.102742
62.2,25.2,0.0631,0,0.100712
62.2,25.4,0.0563,0,0.082336
62.2,25.6,0.0428,0,0.057312
62.2,25.8,0.0287,0,0.036643
62.2,26.0,0.0192,0,0.026106
62.2,26.2,0.0158,0,0.025257
62.2,26.4,0.0173,0,0.030361
62.2,26.6,0.0213,0,0.037313
62.2,26.8,0.0259,0,0.043178
62.2,27.0,0.0291,0,0.0463
62.2,27.2,0.0293,0,0.04577
62.2,27.4,0.0259,0,0.04081
62.2,27.6,0.0197,0,0.031744
62.2,27.8,0.0127,0,0.021022
62.2,28.0,0.0069,0,0.012267
62.2,28.2,0.0037,0,0.007635
62.2,28.4,0.0027,0,0.006914
62.2,29.4,0.0038,0,0.006713
62.2,29.6,0.003,0,0.00485
62.2,29.8,0.0021,0,0.00321
62.2,30.0,0.0013,0,0.001952
62.2,30.2,0.0007,0,0.001146
62.2,30.4,0.0004,0,0.000774
62.4,19.6,0.0003,0,0.000795
62.4,19.8,0.0009,0,0.00238
62.4,20.0,0.0026,0,0.005796
62.4,20.2,0.006,0,0.011633
62.4,20.4,0.0114,0,0.019666
62.4,20.6,0.0183,0,0.028724
62.4,20.8,0.0249,0,0.037296
62.4,21.0,0.0296,0,0.044256
62.4,21.2,0.0319,0,0.049169
62.4,21.4,0.0324,0,0.051947
62.4,21.6,0.032,0,0.052264
62.4,21.8,0.0303,0,0.049365
62.4,22.0,0.0263,0,0.0429
62.4,22.2,0.0203,0,0.033888
62.4,22.4,0.0138,0,0.024435
62.4,22.6,0.0084,0,0.016313
62.4,22.8,0.0047,0,0.01013
62.4,23.0,0.0024,0,0.005733
62.4,23.2,0.0012,0,0.002877
62.4,23.4,0.0006,0,0.00134
62.4,23.6,0.0007,0,0.001095
62.4,23.8,0.0019,0,0.002764
62.4,24.0,0.0056,0,0.008406
62.4,24.2,0.0136,0,0.021724
62.4,24.4,0.0273,0,0.046117
62.4,24.6,0.0459,0,0.080493
62.4,24.8,0.065,1,0.11583
62.4,25.0,0.0783,0,0.137632
62.4,25.2,0.0802,1,0.135135
62.4,25.4,0.0694,0,0.109833
62.4,25.6,0.0507,0,0.074478
62.4,25.8,0.0316,0,0.043439
62.4,26.0,0.0178,0,0.024358
62.4,26.2,0.0114,0,0.017361
62.4,26.4,0.0108,0,0.018854
62.4,26.6,0.014,0,0.024686
62.4,26.8,0.0184,0,0.031242
62.4,27.0,0.0219,0,0.035798
62.4,27.2,0.0228,0,0.036562
62.4,27.4,0.0205,0,0.032801
62.4,27.6,0.0156,0,0.025317
62.4,27.8,0.01,0,0.01655
62.4,28.0,0.0055,0,0.009373
62.4,28.2,0.0029,0,0.00529
62.4,28.4,0.0018,0,0.003991
62.4,28.6,0.0017,0,0.00413
62.4,28.8,0.0018,0,0.004431
62.4,29.0,0.0019,0,0.004254
62.4,29.2,0.0017,0,0.003584
62.4,29.4,0.0015,0,0.002712
62.4,29.6,0.0011,0,0.001872
62.4,29.8,0.0007,0,0.00117
62.4,30.0,0.0004,0,0.000674
62.4,30.2,0.0002,0,0.000376
62.4,30.4,0.0002,0,0.000295
62.4,30.6,0.0003,0,0.000579
62.6,19.6,0.0001,0,0.000382
62.6,19.8,0.0005,0,0.001157
62.6,20.0,0.0013,0,0.002822
62.6,20.2,0.003,0,0.005675
62.6,20.4,0.0059,0,0.00964
62.6,20.6,0.0095,0,0.01423
62.6,20.8,0.0133,0,0.018931
62.6,21.0,0.0165,0,0.023654
62.6,21.2,0.0191,0,0.028835
62.6,21.4,0.0219,0,0.03492
62.6,21.6,0.025,0,0.041318
62.6,21.8,0.0274,0,0.045913
62.6,22.0,0.0271,0,0.046298
62.6,22.2,0.0236,0,0.041877
62.6,22.4,0.0182,0,0.034287
62.6,22.6,0.0127,0,0.02573
62.6,22.8,0.0081,0,0.017632
62.6,23.0,0.0047,0,0.010758
62.6,23.2,0.0025,0,0.005698
62.6,23.4,0.0013,0,0.002705
62.6,23.6,0.0012,0,0.001726
62.6,23.8,0.0027,0,0.003246
62.6,24.0,0.0074,0,0.009576
62.6,24.2,0.0177,0,0.025269
62.6,24.4,0.0353,0,0.054981
62.6,24.6,0.0587,0,0.09806
62.6,24.8,0.0821,0,0.143473
62.6,25.0,0.0973,0,0.172486
62.6,25.2,0.0979,1,0.170785
62.6,25.4,0.0834,0,0.139837
62.6,25.6,0.0601,0,0.095393
62.6,25.8,0.0367,0,0.055178
62.6,26.0,0.0195,0,0.028694
62.6,26.2,0.0104,0,0.016556
62.6,26.4,0.0081,0,0.015081
62.6,26.6,0.0101,0,0.019726
62.6,26.8,0.0139,0,0.02609
62.6,27.0,0.0171,0,0.030411
62.6,27.2,0.0179,0,0.030468
62.6,27.4,0.0158,0,0.026155
62.6,27.6,0.0118,0,0.019222
62.6,27.8,0.0076,0,0.012192
62.6,28.0,0.0044,0,0.007018
62.6,28.2,0.0028,0,0.004269
62.6,28.4,0.0021,0,0.003296
62.6,28.6,0.0018,0,0.00303
62.6,28.8,0.0016,0,0.002752
62.6,29.0,0.0012,0,0.002258
62.6,29.2,0.0009,0,0.001652
62.6,29.4,0.0006,0,0.001108
62.6,29.6,0.0004,0,0.00069
62.6,29.8,0.0003,0,0.00039
62.6,30.0,0.0001,0,0.000205
62.6,30.2,0.0001,0,0.000111
62.6,30.4,0.0001,0,0.000135
62.6,30.6,0.0002,0,0.000441
62.6,30.8,0.0008,0,0.001459
62.6,31.0,0.0023,0,0.004013
62.8,19.6,0.0001,0,0.000151
62.8,19.8,0.0002,0,0.000458
62.8,20.0,0.0005,0,0.001114
62.8,20.2,0.0013,0,0.002255
62.8,20.4,0.0025,0,0.00386
62.8,20.6,0.0041,0,0.005802
62.8,20.8,0.0059,0,0.008071
62.8,21.0,0.0079,0,0.011089
62.8,21.2,0.0104,0,0.015794
62.8,21.4,0.0142,0,0.023097
62.8,21.6,0.0193,0,0.032613
62.8,21.8,0.0242,0,0.041868
62.8,22.0,0.0268,1,0.047521
62.8,22.2,0.0261,0,0.04781
62.8,22.4,0.0226,0,0.043389
62.8,22.6,0.0178,0,0.035839
62.8,22.8,0.0127,0,0.026602
62.8,23.0,0.0081,0,0.017351
62.8,23.2,0.0046,0,0.009828
62.8,23.4,0.0026,0,0.005028
62.8,23.6,0.002,0,0.002958
62.8,23.8,0.0036,0,0.003915
62.8,24.0,0.009,0,0.010296
62.8,24.2,0.021,0,0.027349
62.8,24.4,0.0417,0,0.060934
62.8,24.6,0.0692,0,0.111056
62.8,24.8,0.0968,0,0.165216
62.8,25.0,0.1145,0,0.201087
62.8,25.2,0.1149,0,0.201139
62.8,25.4,0.0978,0,0.166538
62.8,25.6,0.0706,0,0.115313
62.8,25.8,0.0433,0,0.067884
62.8,26.0,0.0229,0,0.035391
62.8,26.2,0.0115,0,0.019208
62.8,26.4,0.0077,0,0.01578
62.8,26.6,0.0091,0,0.020116
62.8,26.8,0.0127,0,0.026744
62.8,27.0,0.0158,0,0.030646
62.8,27.2,0.0163,0,0.029167
62.8,27.4,0.0139,0,0.023195
62.8,27.6,0.0101,0,0.015778
62.8,27.8,0.0066,0,0.009815
62.8,28.0,0.0046,0,0.006556
62.8,28.2,0.0041,0,0.005535
62.8,28.4,0.004,0,0.005437
62.8,28.6,0.0038,0,0.005116
62.8,28.8,0.0031,0,0.004189
62.8,29.0,0.0022,0,0.002942
62.8,29.2,0.0013,0,0.001785
62.8,29.4,0.0007,0,0.00096
62.8,29.6,0.0003,0,0.000464
62.8,29.8,0.0002,0,0.000208
62.8,30.0,0.0001,0,8.3e-05
62.8,30.4,0.0001,0,0.000109
62.8,30.6,0.0002,0,0.00042
62.8,30.8,0.0008,0,0.001373
62.8,31.0,0.0021,0,0.003593
62.8,31.2,0.0045,0,0.007534
63.0,19.8,0.0001,0,0.000144
63.0,20.0,0.0002,0,0.000359
63.0,20.2,0.0004,0,0.00073
63.0,20.4,0.0009,0,0.001268
63.0,20.6,0.0015,0,0.001974
63.0,20.8,0.0023,0,0.002999
63.0,21.0,0.0034,0,0.00488
63.0,21.2,0.0055,0,0.008633
63.0,21.4,0.0092,0,0.015338
63.0,21.6,0.0144,0,0.024972
63.0,21.8,0.0202,0,0.035573
63.0,22.0,0.0246,0,0.044111
63.0,22.2,0.0265,0,0.048503
63.0,22.4,0.0256,0,0.048199
63.0,22.6,0.0224,0,0.043347
63.0,22.8,0.0176,0,0.034735
63.0,23.0,0.0123,0,0.024517
63.0,23.2,0.0079,0,0.015437
63.0,23.4,0.005,0,0.009112
63.0,23.6,0.0038,0,0.005718
63.0,23.8,0.0049,0,0.005541
63.0,24.0,0.0102,0,0.011087
63.0,24.2,0.0226,0,0.028031
63.0,24.4,0.0446,0,0.063057
63.0,24.6,0.0747,0,0.116817
63.0,24.8,0.1054,0,0.176176
63.0,25.0,0.1258,2,0.216732
63.0,25.2,0.1272,0,0.218847
63.0,25.4,0.1092,0,0.18314
63.0,25.6,0.0797,0,0.128667
63.0,25.8,0.0495,0,0.077182
63.0,26.0,0.0264,0,0.041
63.0,26.2,0.0132,0,0.022282
63.0,26.4,0.0085,0,0.017876
63.0,26.6,0.0098,0,0.02252
63.0,26.8,0.0139,0,0.029766
63.0,27.0,0.0172,0,0.033469
63.0,27.2,0.0175,0,0.030668
63.0,27.4,0.0145,0,0.023047
63.0,27.6,0.0103,0,0.014977
63.0,27.8,0.0073,0,0.009982
63.0,28.0,0.0065,0,0.008883
63.0,28.2,0.0074,0,0.010221
63.0,28.4,0.0084,0,0.011661
63.0,28.6,0.0083,0,0.011492
63.0,28.8,0.007,0,0.00952
63.0,29.0,0.0051,0,0.006657
63.0,29.2,0.0031,0,0.003999
63.0,29.4,0.0017,0,0.002083
63.0,29.6,0.0007,0,0.000941
63.0,29.8,0.0003,0,0.000364
63.0,30.0,0.0001,0,0.000122
63.0,30.4,0.0001,0,0.000151
63.0,30.6,0.0003,0,0.000556
63.0,30.8,0.0008,0,0.001686
63.0,31.0,0.0022,0,0.004091
63.0,31.2,0.0047,0,0.007947
63.0,31.4,0.0078,0,0.012368
63.2,20.2,0.0001,0,0.00019
63.2,20.4,0.0002,0,0.000345
63.2,20.6,0.0004,0,0.000578
63.2,20.8,0.0008,0,0.00104
63.2,21.0,0.0014,0,0.002164
63.2,21.2,0.0029,0,0.004765
63.2,21.4,0.0057,0,0.009789
63.2,21.6,0.01,0,0.017498
63.2,21.8,0.0153,0,0.026838
63.2,22.0,0.0203,0,0.035892
63.2,22.2,0.0241,0,0.04292
63.2,22.4,0.0258,0,0.046579
63.2,22.6,0.025,1,0.04566
63.2,22.8,0.0216,0,0.040112
63.2,23.0,0.017,0,0.031855
63.2,23.2,0.0128,0,0.023618
63.2,23.4,0.0096,0,0.016941
63.2,23.6,0.0077,0,0.012087
63.2,23.8,0.0077,0,0.009787
63.2,24.0,0.0115,0,0.013019
63.2,24.2,0.0224,0,0.027726
63.2,24.4,0.0431,0,0.060763
63.2,24.6,0.0725,0,0.113049
63.2,24.8,0.1037,0,0.171893
63.2,25.0,0.1256,1,0.21302
63.2,25.2,0.1287,1,0.216547
63.2,25.4,0.1117,0,0.182579
63.2,25.6,0.0823,1,0.129501
63.2,25.8,0.0516,0,0.078636
63.2,26.0,0.0278,0,0.04234
63.2,26.2,0.0139,0,0.02326
63.2,26.4,0.0091,0,0.018682
63.2,26.6,0.0107,0,0.023473
63.2,26.8,0.0151,0,0.030889
63.2,27.0,0.0188,1,0.034414
63.2,27.2,0.0189,0,0.031019
63.2,27.4,0.0156,0,0.022924
63.2,27.6,0.0113,0,0.015292
63.2,27.8,0.009,0,0.012153
63.2,28.0,0.0099,0,0.014216
63.2,28.2,0.0128,0,0.019155
63.2,28.4,0.0156,0,0.023232
63.2,28.6,0.0163,0,0.023688
63.2,28.8,0.0145,0,0.020255
63.2,29.0,0.011,0,0.014728
63.2,29.2,0.0072,0,0.009225
63.2,29.4,0.004,0,0.005
63.2,29.6,0.0019,0,0.002312
63.2,29.8,0.0007,0,0.000903
63.2,30.0,0.0002,0,0.000301
63.2,30.2,0.0001,0,0.000124
63.2,30.4,0.0001,0,0.000247
63.2,30.6,0.0003,0,0.000849
63.2,30.8,0.0011,0,0.002478
63.2,31.0,0.0029,0,0.005743
63.2,31.2,0.0059,0,0.010587
63.2,31.4,0.0095,0,0.015537
63.2,31.6,0.0122,0,0.018174
63.2,31.8,0.0125,0,0.016965
63.4,20.4,0.0001,0,7.6e-05
63.4,20.6,0.0001,0,0.000156
63.4,20.8,0.0003,0,0.000364
63.4,21.0,0.0006,0,0.000977
63.4,21.2,0.0015,0,0.002514
63.4,21.4,0.0033,0,0.005638
63.4,21.6,0.0062,0,0.010728
63.4,21.8,0.0102,0,0.017535
63.4,22.0,0.0148,0,0.02529
63.4,22.2,0.0195,0,0.033057
63.4,22.4,0.0231,0,0.039481
63.4,22.6,0.0248,0,0.043076
63.4,22.8,0.0242,0,0.043282
63.4,23.0,0.0224,0,0.04103
63.4,23.2,0.0205,0,0.037301
63.4,23.4,0.0184,0,0.03216
